District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
Siddipet,Narayanraopet,2020-02-11,0.0,19.7,27.4,59.0,94.9,1.4,0
Siddipet,Narayanraopet,2020-02-12,0.0,18.7,28.8,58.0,96.8,2.0,0
Siddipet,Narayanraopet,2020-02-13,0.0,15.2,29.0,52.7,96.9,1.2,0
Siddipet,Narayanraopet,2020-02-14,0.0,16.5,30.2,32.9,83.6,1.6,0
Siddipet,Narayanraopet,2020-02-15,0.0,15.4,32.0,27.6,88.1,1.4,0
Siddipet,Narayanraopet,2020-02-16,0.0,15.5,34.3,34.2,88.6,1.1,0
Siddipet,Narayanraopet,2020-02-17,0.0,15.1,32.7,32.2,92.1,1.6,0
Siddipet,Narayanraopet,2020-02-18,0.0,13.3,32.4,31.6,93.2,2.4,0
Siddipet,Narayanraopet,2020-02-19,0.0,13.9,32.0,20.8,82.4,1.4,0
Siddipet,Narayanraopet,2020-02-20,0.0,19.1,33.1,29.0,93.7,2.5,0
Siddipet,Narayanraopet,2020-02-21,0.0,18.8,31.7,41.7,90.9,3.3,0
Siddipet,Narayanraopet,2020-02-22,0.0,17.9,31.4,33.1,82.4,3.0,0
Siddipet,Narayanraopet,2020-02-23,0.0,17.8,32.6,30.0,81.7,2.7,0
Siddipet,Narayanraopet,2020-02-24,0.0,20.5,32.6,35.0,77.4,3.0,0
Siddipet,Narayanraopet,2020-02-25,0.0,19.6,33.9,27.8,88.0,2.8,0
Siddipet,Narayanraopet,2020-02-26,0.0,16.0,31.2,44.7,93.0,2.2,0
Siddipet,Narayanraopet,2020-02-27,0.0,13.7,30.6,34.9,74.6,2.2,0
Siddipet,Narayanraopet,2020-02-28,0.0,15.4,31.4,27.3,93.1,1.4,0
Siddipet,Narayanraopet,2020-02-29,0.0,18.5,31.9,35.5,92.8,2.1,0
Siddipet,Narayanraopet,2020-03-01,0.0,19.3,31.9,41.1,94.5,2.8,0
Siddipet,Narayanraopet,2020-03-02,0.0,21.1,32.4,40.7,84.3,3.3,0
Siddipet,Narayanraopet,2020-03-03,0.0,21.5,33.2,40.6,81.7,1.4,0
Siddipet,Narayanraopet,2020-03-04,0.0,21.6,33.5,36.6,86.9,2.6,0
Siddipet,Narayanraopet,2020-03-05,0.0,18.2,33.6,28.1,88.2,1.5,0
Siddipet,Narayanraopet,2020-03-06,0.0,22.3,32.1,35.6,91.5,2.5,0
Siddipet,Narayanraopet,2020-03-07,0.0,23.0,33.8,32.9,90.3,3.5,0
Siddipet,Narayanraopet,2020-03-08,0.0,22.1,33.1,36.5,95.2,2.0,0
Siddipet,Narayanraopet,2020-03-09,1.3,21.0,32.6,50.5,98.1,2.7,0
Siddipet,Narayanraopet,2020-03-10,0.0,22.2,30.3,58.6,82.2,2.2,0
Siddipet,Narayanraopet,2020-03-11,0.0,22.6,34.1,46.4,85.6,2.9,0
Siddipet,Narayanraopet,2020-03-12,0.0,21.6,32.3,46.9,93.1,2.4,0
Siddipet,Narayanraopet,2020-03-13,0.0,21.2,31.8,57.1,97.1,2.5,0
Siddipet,Narayanraopet,2020-03-14,0.0,20.9,33.3,45.6,93.2,3.0,0
Siddipet,Narayanraopet,2020-03-15,0.0,20.2,33.2,46.9,92.0,2.2,0
Siddipet,Narayanraopet,2020-03-16,0.0,20.7,32.6,42.8,93.7,1.9,0
Siddipet,Narayanraopet,2020-03-17,0.0,21.7,33.9,34.0,86.8,2.7,0
Siddipet,Narayanraopet,2020-03-18,0.0,20.9,35.0,34.3,82.7,2.3,0
Siddipet,Narayanraopet,2020-03-19,0.0,22.3,35.4,32.1,89.7,2.2,0
Siddipet,Narayanraopet,2020-03-20,0.0,22.8,34.7,39.0,77.4,2.3,0
Siddipet,Narayanraopet,2020-03-21,0.0,21.7,36.2,35.5,91.7,2.8,0
Siddipet,Narayanraopet,2020-03-22,0.0,21.7,33.5,33.3,90.8,2.2,0
Siddipet,Narayanraopet,2020-03-23,0.0,21.8,34.8,32.9,92.9,1.2,0
Siddipet,Narayanraopet,2020-03-24,0.0,22.4,35.3,32.9,82.4,2.3,0
Siddipet,Narayanraopet,2020-03-25,0.0,22.6,35.8,32.6,81.5,2.2,0
Siddipet,Narayanraopet,2020-03-26,0.0,23.2,35.5,37.0,72.6,2.9,0
Siddipet,Narayanraopet,2020-03-27,0.0,22.1,35.4,35.1,72.7,1.8,0
Siddipet,Narayanraopet,2020-03-28,0.0,23.8,36.4,27.9,60.4,3.1,0
Siddipet,Narayanraopet,2020-03-29,0.0,21.9,37.1,27.7,79.2,1.3,0
Siddipet,Narayanraopet,2020-03-30,0.0,21.5,37.4,31.0,74.9,2.6,0
Siddipet,Narayanraopet,2020-03-31,0.0,22.0,35.3,38.3,79.3,1.6,0
Jangaon,Tharigoppula,2020-01-01,0.0,19.1,23.2,71.5,88.5,3.2,0
Jangaon,Tharigoppula,2020-01-02,0.0,20.4,28.8,57.5,87.7,5.1,0
Jangaon,Tharigoppula,2020-01-03,0.0,20.9,27.6,62.4,96.0,0.8,0
Jangaon,Tharigoppula,2020-01-04,0.0,19.1,26.3,68.0,99.9,0.5,0
Jangaon,Tharigoppula,2020-01-05,0.0,17.1,26.4,69.9,97.8,0.4,0
Jangaon,Tharigoppula,2020-01-06,0.0,15.5,25.6,48.0,89.9,0.4,0
Jangaon,Tharigoppula,2020-01-07,0.0,20.2,29.0,52.7,96.5,0.4,0
Jangaon,Tharigoppula,2020-01-08,0.0,20.6,28.1,60.0,94.5,0.6,0
Jangaon,Tharigoppula,2020-01-09,0.0,19.5,27.8,60.5,93.8,0.6,0
Jangaon,Tharigoppula,2020-01-10,0.0,17.5,29.2,49.5,96.0,0.3,0
Jangaon,Tharigoppula,2020-01-11,0.0,14.4,27.4,56.0,94.0,0.3,0
Jangaon,Tharigoppula,2020-01-12,0.0,13.0,27.8,42.7,100.0,0.4,0
Jangaon,Tharigoppula,2020-01-13,0.0,12.3,28.8,25.8,90.9,0.5,0
Jangaon,Tharigoppula,2020-01-14,0.0,14.7,30.8,28.2,87.6,0.4,0
Jangaon,Tharigoppula,2020-01-15,0.0,17.4,29.7,44.7,99.9,0.5,0
Jangaon,Tharigoppula,2020-01-16,0.0,15.7,28.3,40.7,100.0,0.7,0
Jangaon,Tharigoppula,2020-01-17,0.0,18.2,28.1,46.2,99.9,0.8,0
Jangaon,Tharigoppula,2020-01-18,0.0,20.0,29.1,48.2,94.9,0.5,0
Jangaon,Tharigoppula,2020-01-19,0.0,19.3,29.4,49.4,99.9,0.6,0
Jangaon,Tharigoppula,2020-01-20,0.0,18.8,29.5,49.0,100.0,0.4,0
Jangaon,Tharigoppula,2020-01-21,0.0,18.9,29.5,51.0,99.0,0.5,0
Jangaon,Tharigoppula,2020-01-22,0.0,19.9,29.6,51.0,96.3,0.7,0
Jangaon,Tharigoppula,2020-01-23,0.0,17.8,30.7,42.5,84.6,0.6,0
Jangaon,Tharigoppula,2020-01-24,0.0,16.0,30.1,33.5,99.9,0.5,0
Jangaon,Tharigoppula,2020-01-25,0.0,16.3,30.6,33.7,100.0,0.4,0
Jangaon,Tharigoppula,2020-01-26,0.0,17.3,32.0,27.2,98.9,0.4,0
Jangaon,Tharigoppula,2020-01-27,0.0,16.1,32.1,33.2,89.4,0.4,0
Jangaon,Tharigoppula,2020-01-28,0.0,18.6,33.3,24.7,99.8,0.4,0
Jangaon,Tharigoppula,2020-01-29,0.0,20.2,31.6,48.5,88.5,0.4,0
Jangaon,Tharigoppula,2020-01-30,0.0,17.3,30.1,48.4,92.3,3.5,0
Jangaon,Tharigoppula,2020-01-31,0.0,15.8,28.6,54.5,89.3,1.2,0
Jangaon,Tharigoppula,2020-02-01,0.0,19.3,28.0,52.2,88.7,2.5,0
Jangaon,Tharigoppula,2020-02-02,0.0,18.2,30.2,52.7,90.0,3.6,0
Jangaon,Tharigoppula,2020-02-03,0.0,19.4,29.1,52.5,89.2,1.3,0
Jangaon,Tharigoppula,2020-02-04,0.0,19.4,29.8,51.5,95.4,4.4,0
Jangaon,Tharigoppula,2020-02-05,0.0,19.2,32.1,40.6,96.5,5.6,0
Jangaon,Tharigoppula,2020-02-06,0.0,18.9,31.8,41.7,93.0,5.9,0
Jangaon,Tharigoppula,2020-02-07,0.0,20.7,32.4,34.2,92.5,0.8,0
Jangaon,Tharigoppula,2020-02-08,0.0,21.1,30.6,46.2,93.4,0.8,0
Jangaon,Tharigoppula,2020-02-09,20.5,17.3,28.6,58.0,100.0,0.6,0
Jangaon,Tharigoppula,2020-02-10,0.0,17.5,23.4,65.4,100.0,0.8,0
Jangaon,Tharigoppula,2020-02-11,0.0,20.3,27.3,62.2,99.0,0.6,0
Jangaon,Tharigoppula,2020-02-12,2.5,19.7,28.4,57.5,100.0,0.8,0
Jangaon,Tharigoppula,2020-02-13,0.0,15.2,27.8,54.4,99.6,0.4,0
Jangaon,Tharigoppula,2020-02-14,0.0,16.5,29.6,33.2,89.4,0.6,0
Jangaon,Tharigoppula,2020-02-15,0.0,15.0,32.2,26.2,86.5,0.5,0
Jangaon,Tharigoppula,2020-02-16,0.0,16.7,35.0,25.6,83.3,0.4,0
Jangaon,Tharigoppula,2020-02-17,0.0,15.6,32.5,28.2,89.5,0.4,0
Jangaon,Tharigoppula,2020-02-18,0.0,14.3,32.3,23.7,96.0,0.4,0
Jangaon,Tharigoppula,2020-02-19,0.0,15.2,32.2,15.1,99.9,0.5,0
Jangaon,Tharigoppula,2020-02-20,0.0,19.5,31.5,33.2,100.0,0.6,0
Jangaon,Tharigoppula,2020-02-21,0.0,18.7,30.8,45.2,99.0,0.8,0
Jangaon,Tharigoppula,2020-02-22,0.0,17.5,30.9,35.2,81.0,1.0,0
Jangaon,Tharigoppula,2020-02-23,0.0,17.8,31.6,34.4,100.0,0.6,0
Jangaon,Tharigoppula,2020-02-24,0.0,18.6,32.1,36.4,99.3,0.6,0
Jangaon,Tharigoppula,2020-02-25,0.0,20.1,33.2,33.7,95.1,0.7,0
Jangaon,Tharigoppula,2020-02-26,0.0,17.5,31.0,40.7,89.1,0.7,0
Jangaon,Tharigoppula,2020-02-27,0.0,16.4,30.2,30.2,52.4,0.6,0
Jangaon,Tharigoppula,2020-02-28,0.0,17.3,31.2,23.1,98.0,0.8,0
Jangaon,Tharigoppula,2020-02-29,0.0,19.0,31.0,33.0,100.0,0.6,0
Jangaon,Tharigoppula,2020-03-01,0.0,20.1,32.2,39.5,100.0,0.6,0
Jangaon,Tharigoppula,2020-03-02,0.0,20.9,31.7,39.2,88.0,0.6,0
Jangaon,Tharigoppula,2020-03-03,0.0,20.6,32.4,39.0,91.9,0.5,0
Jangaon,Tharigoppula,2020-03-04,0.0,21.2,33.9,36.0,87.4,0.6,0
Jangaon,Tharigoppula,2020-03-05,0.0,19.3,35.2,23.1,95.1,0.6,0
Jangaon,Tharigoppula,2020-03-06,0.0,22.0,32.4,43.7,98.8,0.6,0
Jangaon,Tharigoppula,2020-03-07,0.0,22.9,33.1,52.2,98.4,0.8,0
Jangaon,Tharigoppula,2020-03-08,0.0,21.5,28.3,62.5,97.8,0.8,0
Jangaon,Tharigoppula,2020-03-09,1.0,20.5,32.1,54.7,97.0,0.6,0
Jangaon,Tharigoppula,2020-03-10,0.0,20.9,30.3,53.4,92.8,0.7,0
Jangaon,Tharigoppula,2020-03-11,0.0,21.3,33.6,40.0,96.1,0.8,0
Jangaon,Tharigoppula,2020-03-12,1.0,21.4,32.1,48.7,96.4,0.6,0
Jangaon,Tharigoppula,2020-03-13,0.0,21.9,31.9,50.2,93.5,0.6,0
Jangaon,Tharigoppula,2020-03-14,0.0,20.3,33.2,37.7,91.5,1.0,0
Jangaon,Tharigoppula,2020-03-15,0.0,20.6,32.2,41.0,98.1,0.7,0
Jangaon,Tharigoppula,2020-03-16,0.0,20.5,31.8,36.5,98.0,0.6,0
Jangaon,Tharigoppula,2020-03-17,0.0,21.1,33.6,31.6,89.0,0.7,0
Jangaon,Tharigoppula,2020-03-18,0.0,19.9,35.3,31.6,85.0,0.7,0
Jangaon,Tharigoppula,2020-03-19,1.0,21.7,36.0,22.2,91.9,0.6,0
Jangaon,Tharigoppula,2020-03-20,0.0,21.7,36.4,31.8,75.8,0.8,0
Jangaon,Tharigoppula,2020-03-21,0.0,22.3,35.8,34.9,93.6,0.8,0
Jangaon,Tharigoppula,2020-03-22,0.0,22.0,34.0,38.9,98.0,0.6,0
Jangaon,Tharigoppula,2020-03-23,0.0,22.2,34.6,31.3,99.0,0.5,0
Jangaon,Tharigoppula,2020-03-24,0.0,21.2,34.2,41.7,97.1,0.5,0
Jangaon,Tharigoppula,2020-03-25,0.0,21.9,34.7,33.7,88.8,0.6,0
Jangaon,Tharigoppula,2020-03-26,0.0,21.9,35.1,33.2,86.3,0.6,0
Jangaon,Tharigoppula,2020-03-27,0.0,21.9,35.8,32.2,71.1,0.5,0
Jangaon,Tharigoppula,2020-03-28,0.0,22.3,36.3,24.7,55.7,0.7,0
Jangaon,Tharigoppula,2020-03-29,0.0,22.2,37.3,19.6,65.3,0.5,0
Jangaon,Tharigoppula,2020-03-30,0.0,20.4,37.2,24.8,66.5,0.6,0
Jangaon,Tharigoppula,2020-03-31,0.0,22.6,35.7,31.6,74.5,0.6,0
Jangaon,Chilpur,2020-01-01,0.0,19.7,26.3,62.5,100.0,8.3,0
Jangaon,Chilpur,2020-01-02,0.0,21.2,29.4,60.3,100.0,9.3,0
Jangaon,Chilpur,2020-01-03,0.0,21.2,27.9,65.0,100.0,7.7,0
Jangaon,Chilpur,2020-01-04,0.0,19.7,27.2,57.7,100.0,5.4,0
Jangaon,Chilpur,2020-01-05,0.0,18.7,26.5,68.3,100.0,8.1,0
Jangaon,Chilpur,2020-01-06,0.0,17.3,27.4,53.6,73.2,7.6,0
Jangaon,Chilpur,2020-01-07,0.0,21.9,30.2,56.8,100.0,7.1,0
Jangaon,Chilpur,2020-01-08,0.0,21.4,29.4,62.6,98.7,5.3,0
Jangaon,Chilpur,2020-01-09,0.0,20.2,27.8,62.8,100.0,8.8,0
Jangaon,Chilpur,2020-01-10,0.0,18.9,30.3,52.9,99.3,6.5,0
Jangaon,Chilpur,2020-01-11,0.0,17.9,28.2,46.8,78.0,5.3,0
Jangaon,Chilpur,2020-01-12,0.0,14.0,28.9,45.8,82.4,6.5,0
Jangaon,Chilpur,2020-01-13,0.0,13.8,29.7,34.1,73.8,7.6,0
Jangaon,Chilpur,2020-01-14,0.0,16.4,30.5,33.9,100.0,6.2,0
Jangaon,Chilpur,2020-01-15,0.0,17.8,30.3,53.1,100.0,7.1,0
Jangaon,Chilpur,2020-01-16,0.0,18.3,30.1,44.4,100.0,9.1,0
Jangaon,Chilpur,2020-01-17,0.0,19.1,28.9,52.1,100.0,9.3,0
Jangaon,Chilpur,2020-01-18,0.0,20.9,29.8,53.2,98.1,7.7,0
Jangaon,Chilpur,2020-01-19,0.0,20.0,30.9,60.8,100.0,6.8,0
Jangaon,Chilpur,2020-01-20,0.0,19.7,30.5,54.3,100.0,6.6,0
Jangaon,Chilpur,2020-01-21,0.0,19.5,30.8,34.2,98.5,6.1,0
Jangaon,Chilpur,2020-01-22,0.0,20.8,30.5,54.1,94.4,9.1,0
Jangaon,Chilpur,2020-01-23,0.0,18.4,30.7,49.9,74.9,9.1,0
Jangaon,Chilpur,2020-01-24,0.0,18.4,32.1,39.8,99.9,5.8,0
Jangaon,Chilpur,2020-01-25,0.0,18.0,32.5,35.9,99.9,7.0,0
Jangaon,Chilpur,2020-01-26,0.0,17.7,32.7,34.8,99.9,2.8,0
Jangaon,Chilpur,2020-01-27,0.0,18.1,32.8,25.1,94.9,4.7,0
Jangaon,Chilpur,2020-01-28,0.0,19.0,33.5,36.8,99.9,6.5,0
Jangaon,Chilpur,2020-01-29,0.0,21.3,32.6,47.5,99.4,13.8,0
Jangaon,Chilpur,2020-01-30,0.0,21.4,32.7,45.6,97.9,9.5,0
Jangaon,Chilpur,2020-01-31,0.0,20.9,29.7,51.4,75.4,7.8,0
Jangaon,Chilpur,2020-02-01,0.0,21.0,30.9,39.4,99.9,7.7,0
Jangaon,Chilpur,2020-02-02,0.0,21.3,30.3,78.2,74.7,14.3,0
Jangaon,Chilpur,2020-02-03,0.0,21.6,30.5,57.4,92.3,13.7,0
Jangaon,Chilpur,2020-02-04,0.0,20.7,30.4,55.8,86.5,11.3,0
Jangaon,Chilpur,2020-02-05,0.0,21.1,31.8,42.7,92.5,15.3,0
Jangaon,Chilpur,2020-02-06,0.0,20.4,32.5,39.5,86.6,11.8,0
Jangaon,Chilpur,2020-02-07,0.0,21.7,32.4,38.4,80.3,15.0,0
Jangaon,Chilpur,2020-02-08,0.0,22.2,30.6,45.5,96.3,16.0,0
Jangaon,Chilpur,2020-02-09,2.1,19.7,29.5,52.2,99.9,14.6,0
Jangaon,Chilpur,2020-02-10,0.0,19.7,25.0,54.3,99.9,6.2,0
Jangaon,Chilpur,2020-02-11,0.0,22.0,27.8,51.1,99.9,8.6,0
Jangaon,Chilpur,2020-02-12,0.0,22.2,29.6,66.1,99.9,10.6,0
Jangaon,Chilpur,2020-02-13,0.0,18.7,31.0,62.6,80.9,7.4,0
Jangaon,Chilpur,2020-02-14,0.0,19.0,31.4,36.5,72.9,7.1,0
Jangaon,Chilpur,2020-02-15,0.0,18.4,34.0,23.0,76.2,5.6,0
Jangaon,Chilpur,2020-02-16,0.0,18.6,35.0,34.6,76.5,6.4,0
Jangaon,Chilpur,2020-02-17,0.0,18.7,34.9,31.0,76.3,9.1,0
Jangaon,Chilpur,2020-02-18,0.0,17.6,33.8,31.4,77.9,8.3,0
Jangaon,Chilpur,2020-02-19,0.0,18.2,34.5,24.8,76.0,8.8,0
Jangaon,Chilpur,2020-02-20,0.0,20.2,32.9,40.9,99.9,11.1,0
Jangaon,Chilpur,2020-02-21,0.0,19.3,31.2,58.1,99.9,15.3,0
Jangaon,Chilpur,2020-02-22,0.0,18.7,31.4,44.1,73.7,15.2,0
Jangaon,Chilpur,2020-02-23,0.0,20.4,32.8,41.4,99.9,12.2,0
Jangaon,Chilpur,2020-02-24,0.0,21.2,32.8,43.2,99.9,12.7,0
Jangaon,Chilpur,2020-02-25,0.0,21.9,32.6,15.5,75.8,15.1,0
Jangaon,Chilpur,2020-02-26,0.0,19.9,32.3,36.8,74.7,12.0,0
Jangaon,Chilpur,2020-02-27,0.0,20.1,32.1,36.2,71.4,8.7,0
Jangaon,Chilpur,2020-02-28,0.0,19.1,32.7,28.1,75.5,6.5,0
Jangaon,Chilpur,2020-02-29,0.0,21.1,32.7,42.7,99.9,14.2,0
Jangaon,Chilpur,2020-03-01,0.0,21.6,32.5,46.0,99.9,14.1,0
Jangaon,Chilpur,2020-03-02,0.0,22.1,32.9,25.5,74.7,10.8,0
Jangaon,Chilpur,2020-03-03,0.0,21.6,32.9,45.6,98.1,9.6,0
Jangaon,Chilpur,2020-03-04,0.0,23.5,34.7,44.5,76.8,14.7,0
Jangaon,Chilpur,2020-03-05,0.0,21.9,36.0,26.8,72.3,11.1,0
Jangaon,Chilpur,2020-03-06,0.0,23.0,32.9,50.0,99.9,6.8,0
Jangaon,Chilpur,2020-03-07,0.0,24.4,32.6,55.9,99.9,15.2,0
Jangaon,Chilpur,2020-03-08,0.0,23.1,30.9,70.9,99.9,19.1,0
Jangaon,Chilpur,2020-03-09,0.0,20.3,34.0,52.8,96.5,11.9,0
Jangaon,Chilpur,2020-03-10,0.0,19.9,32.8,51.5,97.5,13.9,0
Jangaon,Chilpur,2020-03-11,0.0,21.2,35.4,38.4,95.0,16.8,0
Jangaon,Chilpur,2020-03-12,0.0,21.2,33.8,49.3,92.5,13.1,0
Jangaon,Chilpur,2020-03-13,0.0,22.0,34.1,50.9,94.5,13.6,0
Jangaon,Chilpur,2020-03-14,0.0,18.8,35.8,41.8,96.8,15.5,0
Jangaon,Chilpur,2020-03-15,0.0,19.4,33.9,41.4,98.8,9.9,0
Jangaon,Chilpur,2020-03-16,0.0,20.1,34.6,36.9,99.6,11.2,0
Jangaon,Chilpur,2020-03-17,0.0,19.8,35.6,37.2,98.3,14.5,0
Jangaon,Chilpur,2020-03-18,0.0,18.9,36.6,33.7,98.8,13.2,0
Jangaon,Chilpur,2020-03-19,0.0,21.3,37.6,25.9,96.5,13.0,0
Jangaon,Chilpur,2020-03-20,0.0,21.2,36.8,35.0,79.2,13.7,0
Jangaon,Chilpur,2020-03-21,0.0,21.4,37.0,41.2,94.5,7.0,0
Jangaon,Chilpur,2020-03-22,0.0,21.2,35.8,41.2,99.1,11.4,0
Jangaon,Chilpur,2020-03-23,0.0,20.7,36.8,37.5,100.0,14.1,0
Jangaon,Chilpur,2020-03-24,0.0,20.6,35.8,43.1,99.1,12.7,0
Jangaon,Chilpur,2020-03-25,0.0,20.6,36.6,35.6,95.8,13.1,0
Jangaon,Chilpur,2020-03-26,0.0,21.3,36.9,33.7,94.5,9.3,0
Jangaon,Chilpur,2020-03-27,0.0,19.5,36.7,33.0,84.0,7.1,0
Jangaon,Chilpur,2020-03-28,0.0,21.3,37.6,26.6,73.3,14.2,0
Jangaon,Chilpur,2020-03-29,0.0,20.4,37.9,22.9,86.3,6.4,0
Jangaon,Chilpur,2020-03-30,0.0,20.1,38.0,27.2,80.5,11.6,0
Jangaon,Chilpur,2020-03-31,0.0,21.0,37.8,31.3,88.8,7.5,0
Jangaon,Zaffergadh,2020-01-01,0.0,20.1,25.7,61.9,90.1,7.5,0
Jangaon,Zaffergadh,2020-01-02,0.0,21.0,28.8,56.0,90.5,5.6,0
Jangaon,Zaffergadh,2020-01-03,0.3,21.3,28.5,62.6,90.3,4.9,0
Jangaon,Zaffergadh,2020-01-04,0.0,20.0,27.1,69.9,95.2,4.6,0
Jangaon,Zaffergadh,2020-01-05,0.0,18.9,25.7,71.4,96.8,4.8,0
Jangaon,Zaffergadh,2020-01-06,0.0,17.9,26.8,51.4,79.6,5.4,0
Jangaon,Zaffergadh,2020-01-07,0.0,20.7,29.6,51.6,88.8,4.6,0
Jangaon,Zaffergadh,2020-01-08,0.0,21.3,28.3,59.6,87.0,4.0,0
Jangaon,Zaffergadh,2020-01-09,0.0,20.3,27.4,63.6,93.4,5.0,0
Jangaon,Zaffergadh,2020-01-10,0.0,19.3,29.0,64.6,90.6,4.1,0
Jangaon,Zaffergadh,2020-01-11,0.0,17.2,27.6,59.3,81.4,8.2,0
Jangaon,Zaffergadh,2020-01-12,0.0,14.1,29.0,41.4,85.7,9.5,0
Jangaon,Zaffergadh,2020-01-13,0.0,13.2,28.2,29.4,87.3,6.7,0
Jangaon,Zaffergadh,2020-01-14,0.0,16.1,30.2,30.3,94.9,7.4,0
Jangaon,Zaffergadh,2020-01-15,0.0,17.5,28.8,52.9,96.6,10.8,0
Jangaon,Zaffergadh,2020-01-16,0.0,17.2,28.7,45.7,97.0,15.7,0
Jangaon,Zaffergadh,2020-01-17,0.0,19.5,28.3,49.7,95.0,5.8,0
Jangaon,Zaffergadh,2020-01-18,0.0,20.7,28.8,52.5,88.4,5.3,0
Jangaon,Zaffergadh,2020-01-19,0.0,20.8,29.5,51.5,93.7,5.7,0
Jangaon,Zaffergadh,2020-01-20,0.0,20.2,29.9,54.5,95.8,5.4,0
Jangaon,Zaffergadh,2020-01-21,0.0,20.3,30.0,52.2,94.6,4.1,0
Jangaon,Zaffergadh,2020-01-22,0.0,20.8,29.6,53.7,94.3,6.0,0
Jangaon,Zaffergadh,2020-01-23,0.0,19.1,30.6,43.9,95.0,5.6,0
Jangaon,Zaffergadh,2020-01-24,0.0,18.1,31.1,39.3,93.0,5.7,0
Jangaon,Zaffergadh,2020-01-25,0.0,18.3,31.7,38.1,93.7,4.8,0
Jangaon,Zaffergadh,2020-01-26,0.0,18.4,32.2,37.0,94.1,3.8,0
Jangaon,Zaffergadh,2020-01-27,0.0,17.1,32.2,37.4,93.1,3.8,0
Jangaon,Zaffergadh,2020-01-28,0.0,20.5,33.3,26.5,93.9,4.9,0
Jangaon,Zaffergadh,2020-01-29,0.0,21.5,31.7,39.1,90.2,6.0,0
Jangaon,Zaffergadh,2020-01-30,0.0,20.9,31.8,50.5,90.6,4.2,0
Jangaon,Zaffergadh,2020-01-31,0.0,19.3,28.5,58.9,83.9,4.3,0
Jangaon,Zaffergadh,2020-02-01,0.0,21.2,29.9,54.7,90.3,4.3,0
Jangaon,Zaffergadh,2020-02-02,0.0,21.4,30.4,51.4,87.6,13.5,0
Jangaon,Zaffergadh,2020-02-03,0.0,21.3,29.3,52.8,90.3,5.9,0
Jangaon,Zaffergadh,2020-02-04,0.0,20.8,30.1,50.4,90.9,9.2,0
Jangaon,Zaffergadh,2020-02-05,0.0,20.6,30.8,45.1,89.7,14.5,0
Jangaon,Zaffergadh,2020-02-06,0.0,19.6,31.9,36.5,88.2,13.3,0
Jangaon,Zaffergadh,2020-02-07,0.0,21.7,31.7,41.7,87.0,13.8,0
Jangaon,Zaffergadh,2020-02-08,0.0,22.2,30.1,46.7,86.3,15.0,0
Jangaon,Zaffergadh,2020-02-09,0.0,19.2,29.6,55.9,91.8,10.7,0
Jangaon,Zaffergadh,2020-02-10,3.1,18.7,23.9,76.4,95.9,4.9,0
Jangaon,Zaffergadh,2020-02-11,0.0,21.5,27.3,64.9,94.3,3.4,0
Jangaon,Zaffergadh,2020-02-12,0.0,21.8,29.7,58.9,91.7,10.1,0
Jangaon,Zaffergadh,2020-02-13,0.0,18.2,30.0,50.7,90.3,4.7,0
Jangaon,Zaffergadh,2020-02-14,0.0,17.3,30.3,30.9,87.0,6.9,0
Jangaon,Zaffergadh,2020-02-15,0.0,17.4,33.7,23.6,89.2,3.2,0
Jangaon,Zaffergadh,2020-02-16,0.0,17.7,33.8,31.9,90.1,3.6,0
Jangaon,Zaffergadh,2020-02-17,0.0,17.7,34.0,29.1,91.2,3.6,0
Jangaon,Zaffergadh,2020-02-18,0.0,18.5,33.6,29.7,81.6,1.6,0
Jangaon,Zaffergadh,2020-02-19,0.0,16.8,33.1,23.0,90.3,3.9,0
Jangaon,Zaffergadh,2020-02-20,0.0,20.6,32.1,37.3,92.4,9.1,0
Jangaon,Zaffergadh,2020-02-21,0.0,20.2,30.4,47.1,88.0,14.5,0
Jangaon,Zaffergadh,2020-02-22,0.0,19.1,30.7,45.0,82.9,14.7,0
Jangaon,Zaffergadh,2020-02-23,0.0,19.6,31.7,36.3,92.8,10.2,0
Jangaon,Zaffergadh,2020-02-24,0.0,20.4,31.7,41.6,93.5,12.0,0
Jangaon,Zaffergadh,2020-02-25,0.0,21.7,32.0,36.9,92.1,13.9,0
Jangaon,Zaffergadh,2020-02-26,0.0,20.6,30.5,52.6,86.5,12.4,0
Jangaon,Zaffergadh,2020-02-27,0.0,17.4,31.8,34.6,70.7,5.2,0
Jangaon,Zaffergadh,2020-02-28,0.0,19.2,32.6,22.7,90.9,9.3,0
Jangaon,Zaffergadh,2020-02-29,0.0,21.2,32.5,36.5,90.5,3.5,0
Jangaon,Zaffergadh,2020-03-01,0.0,20.8,32.0,46.2,91.3,11.1,0
Jangaon,Zaffergadh,2020-03-02,0.0,21.9,32.1,37.8,88.1,9.5,0
Jangaon,Zaffergadh,2020-03-03,0.0,21.0,33.1,40.8,90.8,8.7,0
Jangaon,Zaffergadh,2020-03-04,0.0,22.2,33.6,43.8,83.7,9.3,0
Jangaon,Zaffergadh,2020-03-05,0.0,22.0,35.2,32.5,86.2,7.1,0
Jangaon,Zaffergadh,2020-03-06,0.0,23.5,33.0,49.6,89.7,12.9,0
Jangaon,Zaffergadh,2020-03-07,0.0,23.2,32.3,53.2,88.0,14.1,0
Jangaon,Zaffergadh,2020-03-08,0.0,23.1,30.9,58.8,92.5,12.4,0
